"store_item","ME","RMSE","MAE","MPE","MAPE","MASE","ACF1"
"3_1000866",-0.850497909231371,1.15443566022838,1.07231067057745,-Inf,Inf,1.14214105640976,NA
"3_1001305",0.13625527442973,3.01081042276672,2.48023703149326,-64.420255051065,101.3632341031,0.947517314089865,NA
"3_1003679",0.0808511143795241,2.52307588127991,2,-Inf,Inf,0.452626641651032,NA
"3_1004545",0.00218410903470137,0.390318485768065,0.303322431853312,-Inf,Inf,0.982235391739751,NA
"3_1004550",11.2128714517217,16.8777342769045,13.8624647920428,34.0580868023682,41.2926689441062,0.385301377468283,NA
"3_1004551",-16.9923292556938,20.633984657809,17.0311305297959,-83.1878674113575,83.3054470298485,0.784264218422075,NA
"3_1005456",-1.47556538912355,2.40554946271727,2.26292404184266,-Inf,Inf,0.647604300230773,NA
"3_1005458",-0.213580507780949,1.12270226832583,0.912770126945237,-Inf,Inf,0.651496429365499,NA
"3_1005461",-0.0894473519517447,1.06258862160818,0.76684209496984,-Inf,Inf,0.556392948605937,NA
"3_1005463",-0.382329895022744,0.382329895022744,0.382329895022744,-Inf,Inf,0.432530303278955,NA
"3_1005464",0.731659185980395,1.89679339002156,1.18520739824755,-Inf,Inf,0.971729090321907,NA
"3_1005465",-0.0610545077839617,1.28688437822547,0.921694313472995,-Inf,Inf,0.742433232471987,NA
"3_1009512",-0.166451055829056,0.786357532798287,0.687386320980656,-Inf,Inf,0.733769689984881,NA
"3_1009539",-0.444431857526806,0.733050766307987,0.690965928763403,-Inf,Inf,1.08951327002726,NA
"3_1009946",-0.206115661529379,0.646129759357742,0.588264457691172,-Inf,Inf,0.796178403467015,NA
"3_1009997",1.9053254575003,4.57468256476618,3.65118773646042,-Inf,Inf,0.967700127900112,NA
"3_1009998",-17.5719216400331,18.7751440734356,17.5719216400331,-717.574437335017,717.574437335017,6.96668216213309,NA
"3_1010752",-1.03874086908217,2.14782319349573,1.76080748772578,-84.0902335707208,96.3443222675915,0.458246824610405,NA
"3_1010755",0.859960983762787,2.73215817258079,2.15151770584041,-4.18030808080973,38.3267776776924,0.470370318562753,NA
"3_1010757",-0.803629607783894,1.88631643200684,1.59748152903734,-32.0634568850369,42.7797363912048,0.43944403521124,NA
"3_1012787",-1.15662883943077,2.62684035910121,2.32831441971538,-44.9450662055829,57.3159443470035,0.659085777361498,NA
"3_1012788",1.45941902953744,2.82607705933474,2.25815528254914,-8.24355170549549,61.7382490469198,0.911765626635951,NA
"3_1014864",-0.496557274093879,3.5219609886323,2.74774836547041,-32.3911614707917,52.5777053555127,0.448887281645327,NA
"3_1014865",-0.721016764989051,6.04905376049907,5.02113001747671,-16.6105169446801,35.9697162207276,0.755204249823103,NA
"3_1017791",2.22761518807251,4.17312772895755,3.00679149822639,13.840719266231,27.2425847448213,0.748015930855495,NA
"3_1018516",-0.0668126339802058,0.952290295159409,0.812498933576211,-Inf,Inf,0.891992572128604,NA
"3_1018617",-0.229032600726282,1.91557668889677,1.53182202749791,-Inf,Inf,0.528120134525004,NA
"3_1018878",-0.895185344834559,6.02157235535409,4.5199855177107,-Inf,Inf,0.658084795502539,NA
"3_1020237",-0.585072721266052,0.633169676445156,0.629126131107796,-Inf,Inf,0.892803994880916,NA
"3_1020940",-0.288301557410732,0.563464983832584,0.486638862734391,-Inf,Inf,0.386189558008789,NA
"3_1021281",-2.61797492225794,3.52312169014518,3.22910619169345,-62.8945058315056,67.7854835783352,0.717827107805617,NA
"3_1021676",0.634895992114421,28.9350640950116,13.9573201514654,-Inf,Inf,4.48362648008125,NA
"3_1022053",0.082475514903808,0.324633435702869,0.298628627590225,NA,Inf,0.0646425808938015,NA
"3_1028589",0.78046318570226,2.84629764289543,2.44076778770006,-Inf,Inf,0.695611611084041,NA
